Title ID,Name,Region
PCSE00916,Criminal Girls 2: Party Favors,US
PCSE00917,Octodad The Deadliest Catch,US
PCSE00918,MeiQ: Labyrinth of Death,US
PCSE00919,Darkest Dungeon (3.61+!) [3.61],US
PCSE00923,Shu (3.61+!) [3.63],US
PCSE00924,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,US
PCSE00927,Akiba's Beat (3.61+!) [3.63],US
PCSE00928,Fate/Extella: The Umbral Star (3.61+!) [3.61],US
PCSE00929,Stranded: A Mars Adventure (3.61+!) [3.61],US
PCSE00930,Bard's Gold,US
PCSE00933,Spy Chameleon,US
PCSE00938,Wanderjahr TryAgainOrWalkAway,US
PCSE00940,Toukiden 2 (3.61+!) [3.63],US
PCSE00941,Exile's End,US
PCSE00942,SuperMagical (3.61+!) [3.63],US
PCSE00944,Dungeon Punks,US
PCSE00946,Castle Invasion: Throne Out,US
PCSE00948,VALKYRIE DRIVE -BHIKKHUNI-,US
PCSE00949,Steins,US
PCSE00950,Shantae: Half-Genie Hero (3.61+!) [3.63],US
PCSE00951,Summon Night 6: Lost Borders (3.61+!) [3.65],US
PCSE00952,Dragon Fantasy: Black Tome of Ice,US
PCSE00953,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien (Limited Edition),US
PCSE00955,Fallen Legion: Flames of Rebellion (3.61+!) [3.63],US
PCSE00956,Mercenary Kings Reloaded (3.61+!) [3.67],US
PCSE00957,Knobswitch (3.61+!) [3.61],US
PCSE00958,Garou: Mark of the Wolves (3.61+!) [3.61],US
PCSE00959,Utawarerumono: Mask of Deception (3.61+!) [3.63],US
PCSE00961,Pox Nora (3.61+!) [3.65],US
PCSE00963,Root Letter (3.61+!) [3.61],US
PCSE00964,Talisman: Digital Edition (3.61+!) [3.63],US
PCSE00965,KILLALLZOMBIES (3.61+!) [3.63],US
PCSE00966,Iron Sea Defenders (3.61+!) [3.61],US
PCSE00968,Asdivine Hearts (3.61+!) [3.63],US
PCSE00971,Deadbolt (3.61+!) [3.65],US
PCSE00972,2064: Read Only Memories (3.61+!) [3.65],US
PCSE00973,Hakuoki: Kyoto Winds (3.61+!) [3.63],US
PCSE00974,Slain: Back from Hell (3.61+!) [3.61],US
PCSE00980,Air Race Speed (3.61+!) [3.61],US
PCSE00981,Geki Yaba Runner (3.61+!) [3.63],US
PCSE00982,My Name is Mayo (3.61+!) [3.61],US
PCSE00984,DYING: Reborn (3.61+!) [3.63],US
PCSE00985,Lara Croft GO (3.61+!) [3.63],US
PCSE00989,Yomawari: Night Alone / htol#NiQ: The Firefly Diary,US
PCSE00990,Touhou Genso Wanderer (3.61+!) [3.63],US
PCSE00992,The Bard's Tale: Remastered and Resnarkled (3.61+!) [3.65],US
PCSE00993,The Longest Five Minutes (3.61+!) [3.63],US
PCSE00995,Dynasty Warriors: Godseekers (3.61+!) [3.61],US
PCSE00996,Hue (3.61+!) [3.63],US
PCSE00998,Atelier Shallie Plus: Alchemists of the Dusk Sea (3.61+!) [3.63],US
PCSE00999,Cladun Returns: This is Sengoku! (3.61+!) [3.61],US
PCSE01000,Full Throttle Remastered (3.61+!) [3.63],US
PCSE01001,Hakuoki - Edo Blossoms (3.61+!) [3.67],US
PCSE01002,Mr. Pumpkin's Adventure (3.61+!) [3.63],US
PCSE01003,Valkyria Revolution (3.61+!) [3.63],US
PCSE01004,Nurse Love Addiction (3.61+!) [3.65],US
PCSE01005,Demetrios - The BIG Cynical Adventure (3.61+!) [3.61],US
PCSE01006,Zero Escape: The Nonary Games (3.61+!) [3.63],US
PCSE01010,Lichtspeer (3.61+!) [3.63],US
PCSE01011,Collar X Malice (3.61+!) [3.65],US
PCSE01012,Period Cube ~Shackles of Amadeus~ (3.61+!) [3.63],US
PCSE01013,Mutant Mudds Deluxe (3.61+!) [3.61],US
PCSE01014,Mary Skelter: Nightmares (3.61+!) [3.65],US
PCSE01015,Touhou Double Focus (3.61+!) [3.63],US
PCSE01016,Siralim 2 (3.61+!) [3.63],US
PCSE01019,Bodycheck (3.61+!) [3.65],US
PCSE01021,The Deer God (3.61+!) [3.63],US
PCSE01022,Chaos,US
PCSE01023,Salt and Sanctuary (3.61+!) [3.63],US
PCSE01026,GOD WARS Future Past (3.61+!) [3.63],US
PCSE01031,Chasm (3.61+!) [3.68],US
PCSE01032,Windjammers (3.61+!) [3.65],US
PCSE01033,Ys Origin (3.61+!) [3.63],US
PCSE01034,Berserk and the Band of the Hawk (3.61+!) [3.63],US
PCSE01035,Farming Simulator 18 (3.61+!) [3.63],US
PCSE01036,Kung Fury: Street Rage (3.61+!) [3.63],US
PCSE01037,The Caligula Effect (3.61+!) [3.63],US
PCSE01038,Vostok Inc. (3.61+!) [3.65],US
PCSE01040,KOI (3.61+!) [3.65],US
PCSE01041,Deemo: The Last Recital,US
PCSE01042,Bad Apple Wars (3.61+!) [3.65],US
PCSE01044,Atelier Firis ~The Alchemist and the Mysterious Journey~ (3.61+!) [3.63],US
PCSE01046,A Rose in the Twilight (3.61+!) [3.63],US
PCSE01047,Operation Babel: New Tokyo Legacy (3.61+!) [3.63],US
PCSE01048,Fairune (3.61+!) [3.63],US
PCSE01049,The Legend of Dark Witch (3.61+!) [3.63],US
PCSE01050,Polara (3.61+!) [3.65],US
PCSE01051,Factotum90 (3.61+!) [3.65],US
PCSE01052,STRANGER OF SWORD CITY REVISITED (3.61+!) [3.63],US
PCSE01054,Skylight Freerange (3.61+!) [3.63],US
PCSE01055,Root Double -Before Crime * After Days- Xtend Edition (3.61+!) [3.67],US
PCSE01056,Papers, Please (3.61+!) [3.65],US
PCSE01057,Code: Realize - Future Blessings (3.61+!) [3.65],US
PCSE01058,Broken Age (3.61+!) [3.63],US
PCSE01063,Gem Smashers (3.61+!) [3.63],US
PCSE01065,Revenant Saga (3.61+!) [3.63],US
PCSE01066,Toukiden 2 Free Alliances Version (3.61+!) [3.63],US
PCSE01067,Ninja Usagimaru: Two Tails of Adventure (3.61+!) [3.65],US
PCSE01068,Bunny Must Die! Chelsea and the 7 Devils (3.61+!) [3.67],US
PCSE01071,Accel World vs Sword Art Online (3.61+!) [3.65],US
PCSE01072,Super Mutant Alien Assault (3.61+!) [3.68],US
PCSE01074,Plague Road (3.61+!) [3.63],US
PCSE01077,Super Life of Pixel (3.61+!) [3.69],US
PCSE01080,METAGAL (3.61+!) [3.69],US
PCSE01081,Twin Robots (3.61+!) [3.65],US
PCSE01082,Peasant Knight (3.61+!) [3.69],US
PCSE01083,Blasting Agent: Ultimate Edition (3.61+!) [3.63],US
PCSE01085,League of Evil (3.61+!) [3.67],US
PCSE01089,Spellspire (3.61+!) [3.63],US
PCSE01092,Plantera (3.61+!) [3.63],US
PCSE01093,Active Soccer 2 DX (3.61+!) [3.65],US
PCSE01094,Romancing SaGa 2 (3.61+!) [3.65],US
PCSE01096,Bit Dungeon Plus (3.61+!) [3.67],US
PCSE01097,Oceanhorn: Monster of Uncharted Seas (3.61+!) [3.63],US
PCSE01098,Still Time (3.61+!) [3.65],US
PCSE01099,Drive Girls (3.61+!) [3.63],US
PCSE01100,Danganronpa V3: Killing Harmony (3.61+!) [3.65],US
PCSE01101,SteamWorld Dig 2 (3.61+!) [3.65],US
PCSE01102,Utawarerumono: Mask of Truth (3.61+!) [3.65],US
PCSE01103,Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],US
PCSE01104,Touhou Kobuto V: Burst Battle (3.61+!) [3.65],US
PCSE01111,Rabi-Ribi (3.61+!) [3.65],US
PCSE01112,The Count Lucanor (3.61+!) [3.65],US
PCSE01113,Samurai Shodown V Special (3.61+!) [3.65],US
PCSE01114,Vegas Party (3.61+!) [3.65],US
PCSE01116,Undertale (3.61+!) [3.65],US
PCSE01119,It's Spring Again (3.61+!) [3.65],US
PCSE01123,Energy Balance,US
PCSE01124,Energy Cycle,US
PCSE01128,Save the Ninja Clan (3.61+!) [3.65],US
PCSE01135,Burly Men at Sea (3.61+!) [3.65],US
PCSE01136,Defender's Quest: Valley of the Forgotten DX (3.61+!) [3.68],US
PCSE01137,NeverEnd (3.61+!) [3.65],US
PCSE01139,Yomawari: Midnight Shadows (3.61+!) [3.65],US
PCSE01141,Demon Gaze II (3.61+!) [3.65],US
PCSE01142,Semispheres (3.61+!) [3.65],US
PCSE01143,Penny-Punching Princess (3.61+!) [3.67],US
PCSE01144,Under Night In-Birth Exe:Late[st] (3.61+!) [3.65],US
PCSE01145,Spacejacked (3.61+!) [3.68],US
PCSE01146,Super Hydorah (3.61+!) [3.65],US
PCSE01147,Antiquia Lost (3.61+!) [3.65],US
PCSE01148,Licky The Lucky Lizard Lives Again (3.61+!) [3.65],US
PCSE01149,Night Trap - 25th Anniversary Edition (3.61+!) [3.68],US
PCSE01150,Tokyo Tattoo Girls (3.61+!) [3.65],US
PCSE01151,Squareboy vs Bullies: Arena Edition (3.61+!) [3.65],US
PCSE01152,Cursed Castilla (Maldita Castilla EX) (3.61+!) [3.65],US
PCSE01153,Secret of Mana (3.61+!) [3.67],US
PCSE01154,Son of Scoregasm (3.61+!) [3.65],US
PCSE01157,Gunhouse (3.61+!) [3.65],US
PCSE01158,Mecho Tales (3.61+!) [3.65],US
PCSE01162,The Long Reach (3.61+!) [3.68],US
PCSE01164,Psychedelica of the Black Butterfly (3.61+!) [3.67],US
PCSE01166,Psychedelica of the Ashen Hawk (3.61+!) [3.67],US
PCSE01168,7'scarlet (3.61+!) [3.67],US
PCSE01169,36 Fragments of Midnight (3.61+!) [3.65],US
PCSE01171,Digimon Story: Cyber Sleuth - Hacker's Memory (3.61+!) [3.65],US
PCSE01172,Alteric (3.61+!) [3.65],US
PCSE01173,North (3.61+!) [3.65],US
PCSE01175,Spiral Splatter (3.61+!) [3.65],US
PCSE01176,One More Dungeon (3.61+!) [3.65],US
PCSE01177,Iconoclasts (3.61+!) [3.65],US
PCSE01179,The Lost Child (3.61+!) [3.67],US
PCSE01180,Damascus Gear: Operation Osaka (3.61+!) [3.67],US
PCSE01181,DEAD AHEAD: ZOMBIE WARFARE (3.61+!) [3.67],US
PCSE01183,Sokoban Next (3.61+!) [3.65],US
PCSE01184,MUSYNX (3.61+!) [3.68],US
PCSE01186,Time Recoil (3.61+!) [3.65],US
PCSE01187,London Detective Mysteria (3.61+!) [3.69],US
PCSE01188,I Am The Hero (3.61+!) [3.68],US
PCSE01190,Dragon Sinker (3.61+!) [3.67],US
PCSE01191,Xenon Valkyrie+ (3.61+!) [3.65],US
PCSE01192,Energy Invasion (3.61+!) [3.65],US
PCSE01193,Dragooned (3.61+!) [3.67],US
PCSE01194,Midnight Deluxe (3.61+!) [3.67],US
PCSE01198,Rogue Aces (3.61+!) [3.65],US
PCSE01218,Little Red Lie (3.61+!) [3.65],US
PCSE01219,Deep Ones (3.61+!) [3.67],US
PCSE01220,One Eyed Kutkh (3.61+!) [3.65],US
PCSE01221,Metropolis: Lux Obscura (3.61+!) [3.67],US
PCSE01224,THE KING OF FIGHTERS '97 GLOBAL MATCH (3.61+!) [3.67],US
PCSE01225,Super Skull Smash Go! 2 Turbo (3.61+!) [3.67],US
PCSE01229,Reverie (3.61+!) [3.67],US
PCSE01231,Little Adventure on the Prairie (3.61+!) [3.67],US
PCSE01232,Cosmic Star Heroine (3.61+!) [3.67],US
PCSE01235,Stardew Valley (3.61+!) [3.67],US
PCSE01236,NeuroVoider (3.61+!) [3.67],US
PCSE01237,InkSplosion (3.61+!) [3.67],US
PCSE01238,TETRA's Escape (3.61+!) [3.68],US
PCSE01240,Sir Eatsalot (3.61+!) [3.67],US
PCSE01241,The Dreamlands: Aisling's Quest (3.61+!) [3.68],US
PCSE01244,Senran Kagura: Bon Appetit! Full Course (3.61+!) [3.67],US
PCSE01245,Ice Cream Surfer (3.61+!) [3.68],US
PCSE01246,Timespinner (3.61+!) [3.68],US
PCSE01247,Chicken Range (3.61+!) [3.68],US
PCSE01248,War Theatre (3.61+!) [3.69],US
PCSE01249,Devious Dungeon (3.61+!) [3.67],US
PCSE01251,Riddled Corpses EX (3.61+!) [3.67],US
PCSE01253,Pic-a-Pix Color (3.61+!) [3.67],US
PCSE01254,Fate/EXTELLA LINK (3.61+!) [3.68],US
PCSE01255,Fill-a-Pix: Phil's Epic Adventure (3.61+!) [3.68],US
PCSE01256,Heroes Trials (3.61+!) [3.69],US
PCSE01258,Halloween Forever (3.61+!) [3.68],US
PCSE01259,Muv-Luv (3.61+!) [3.67],US
PCSE01260,Muv-Luv Alternative (3.61+!) [3.67],US
PCSE01261,FullBlast (3.61+!) [3.68],US
PCSE01262,Bloodstained: Curse of the Moon (3.61+!) [3.67],US
PCSE01263,Super Destronaut DX (3.61+!) [3.68],US
PCSE01264,Mecho Wars: Desert Ashes (3.61+!) [3.69],US
PCSE01266,Waking Violet (3.61+!) [3.68],US
PCSE01268,Pato Box (3.61+!) [3.68],US
PCSE01274,Persona 3: Dancing in Moonlight (3.61+!) [3.68],US
PCSE01275,Persona 5: Dancing in Starlight (3.61+!) [3.68],US
PCSE01277,STAY (3.61+!) [3.68],US
PCSE01278,Code: Realize ~Wintertide Miracles~ (3.61+!) [3.69],US
PCSE01279,Death Mark (3.61+!) [3.68],US
PCSE01280,Sigi - A Fart for Melusina (3.61+!) [3.68],US
PCSE01281,Chronus Arc (3.61+!) [3.69],US
PCSE01282,Fernz Gate (3.61+!) [3.68],US
PCSE01283,Gundemoniums (3.61+!) [3.68],US
PCSE01284,Block-a-Pix Deluxe (3.61+!) [3.69],US
PCSE01286,Word Search by POWGI (3.61+!) [3.68],US
PCSE01287,Jack N' Jill DX (3.61+!) [3.68],US
PCSE01288,Punch Line (3.61+!) [3.68],US
PCSE01302,Revenge of the Bird King (3.61+!) [3.68],US
PCSE01310,Slayaway Camp: Butcher's Cut (3.61+!) [3.68],US
PCSE01318,Nurse Love Syndrome,US
PCSE01322,Revenant Dogma (3.61+!) [3.68],US
PCSE01330,Energy Cycle Edge (3.61+!) [3.68],US
PCSE01333,Atari Flashback Classics (3.61+!) [3.68],US
PCSE01334,Fast Striker (3.61+!) [3.68],US
PCSE01335,Asdivine Hearts II (3.61+!) [3.69],US
PCSE01336,Planet RIX-13 (3.61+!) [3.68],US
PCSE01338,One Word by POWGI (3.61+!) [3.69],US
PCSE01339,Word Sudoku by POWGI (3.61+!) [3.68],US
PCSE01340,Ghoulboy: Dark Sword of Goblin (3.61+!) [3.69],US
PCSE01341,Alvastia Chronicles (3.61+!) [3.69],US
PCSE01342,Perils of Baking - Refrosted (3.61+!) [3.68],US
PCSE01348,Daggerhood (3.61+!) [3.69],US
PCSE01355,Scintillatron 4096 (3.61+!) [3.69],US
PCSE01356,Access Denied (3.61+!) [3.69],US
PCSE01357,Pic-a-Pix Pieces (3.61+!) [3.69],US
PCSE01358,I and Me (3.61+!) [3.69],US
PCSE01359,Fate/EXTELLA LINK Digital Soundtrack (3.61+!) [3.69],US
PCSE01360,Dragonfly Chronicles (3.61+!) [3.69],US
PCSE01361,Necrosphere Deluxe (3.61+!) [3.69],US
PCSE01363,Drowning (3.61+!) [3.69],US
PCSE01365,Dreamwalker (3.61+!) [3.69],US
PCSE01367,Awesome Pea (3.61+!) [3.69],US
PCSE01368,Bonds of the Skies (3.61+!) [3.69],US
PCSE01369,Iron Snout,US
PCSE01374,Super Weekend Mode (3.61+!) [3.69],US
PCSE01376,Pic-a-Pix Classic (3.61+!) [3.69],US
PCSE01377,Crossovers by POWGI (3.61+!) [3.69],US
PCSE01378,Mixups by POWGI (3.61+!) [3.69],US
PCSC00001,Everybody's Golf 6,JP
PCSC00002,Gravity Daze,JP
PCSC00003,Record of Hero / Yuusha no Kiroku,JP
PCSC00004,Toro's Friend Network (Minna to Issho),JP
PCSC00005,Uncharted -Chizu naki Bouken no Hajimari-,JP
PCSC00006,WipEout 2048,JP
PCSC00007,Sawari Makuru!,JP
PCSC00008,Star Strike Delta,JP
PCSC00010,Unit 13,JP
PCSC00011,Reality Fighters,JP
PCSC00012,Escape Plan,JP
PCSC00013,LittleBigPlanet PlayStation Vita,JP
PCSC00014,MotorStorm RC,JP
PCSC00017,Resistance: Burning Skies,JP
PCSC00018,Fireworks,JP
PCSC00019,Cliff Diving,JP
PCSC00020,Table Play Soccer,JP
PCSC00021,Puls-AR,JP
PCSC00022,Table Top Tanks,JP
PCSC00023,Table Play Ice Hockey,JP
PCSC00024,Sound Shapes,JP
PCSC00025,torne PlayStation Vita,JP
PCSC00028,Table Mini Golf,JP
PCSC00029,AR Play Free Download Set,JP
PCSC00030,Destiny of Spirits,JP
PCSC00032,PlayStation All-Stars Battle Royale,JP
PCSC00034,When Vikings Attack!,JP
PCSC00036,Open Me! (Hako! Open Me) - Digest Version,JP
PCSC00037,Open Me! (Hako! Open Me),JP
PCSC00039,Soul Sacrifice,JP
PCSC00040,Smart as,JP
PCSC00041,Ratchet & Clank: Full Frontal Assault,JP
PCSC00043,Paint Park Plus,JP
PCSC00044,Flowery,JP
PCSC00045,Killzone: Mercenary,JP
PCSC00047,Yuusha no Kuse ni Konamaikida. G,JP
PCSC00048,Tearaway: Hagareta Sekai no Daibouken,JP
PCSC00049,Soul Sacrifice Delta,JP
PCSC00052,Miku Miku Hockey,JP
PCSC00054,Freedom Wars,JP
PCSC00055,Minna to Issho (Updated Ver),JP
PCSC00056,CounterSpy,JP
PCSC00058,Doki-Doki Universe,JP
PCSC00059,God of War Collection,JP
PCSC00060,Oreshika: Tainted Bloodlines / Ore no Shikabane o Koete Yuke 2,JP
PCSC00061,flOw,JP
PCSC00064,Tearaway (Trial & Unlock),JP
PCSC00077,Hohokum,JP
PCSC00078,Helldivers,JP
PCSC00079,Dead Nation,JP
PCSC00080,U-NEXT,JP
PCSC00081,Miku Miku Hockey 2.0,JP
PCSC00083,Entwined,JP
PCSC00084,Murasaki Baby,JP
PCSC00085,The Unfinished Swan,JP
PCSC00086,Live from PlayStation,JP
PCSC00088,Resogun,JP
PCSC00097,MonsterBag,JP
PCSC80001,Flickr,JP
PCSC80002,LiveTweet for PlayStation Vita,JP
PCSC80003,uke-torne,JP
PCSC80004,Wake-up Club,JP
PCSC80005,Foursquare,JP
PCSC80006,Treasure Park,JP
PCSC80007,Paint Park,JP
PCSC80008,Facebook,JP
PCSC80009,Skype,JP
PCSC80010,YouTube,JP
PCSC80012,E-book Reader for PlayStationVita,JP
PCSC80016,radiko.jp,JP
PCSC80017,naspocket,JP
PCSC80018,PocketStation for PlayStation Vita,JP
PCSC80019,TBS World Heritage Selection,JP
PCSC80020,TSUTAYA TV,JP
PCSC80021,DMM.com,JP
PCSC80022,NHK On Demand,JP
PCSC80023,TV Dogatch,JP
PCSC80024,SKY PerfecTV! On demand,JP
PCSC80028,iKnow!,JP
PCSC80029,AMNESIA World AR,JP
PCSC90022,AKB1/149 Renai Sousenkyo Chou Gouka Daretoku BOX powered by HAKO ! -Open Me-,JP
PCSC90032,HATSUNE MIKU AR STAGE,JP
PCSG00001,Ridge Racer,JP
PCSG00002,Shin Sangoku Musou Next,JP
PCSG00003,BlazBlue: Continuum Shift Extend,JP
PCSG00004,Persona 4 Golden,JP
PCSG00005,Makai Senki Disgaea 3 Return,JP
PCSG00006,Power Smash 4,JP
PCSG00007,Little Busters! Converted Edition,JP
PCSG00008,Lord of Apocalypse,JP
PCSG00009,Tales of Innocence R,JP
PCSG00010,Shin Kamaitachi no Yoru: 11 Ninme no Suspect,JP
PCSG00011,Ultimate Marvel vs. CapCom 3,JP
PCSG00012,Asphalt: Injection,JP
PCSG00013,AR Combat DigiQ: Tomodachi Senshatai,JP
PCSG00014,Lumines: Electronic Symphony,JP
PCSG00015,Rayman Origins,JP
PCSG00016,MICHAEL JACKSON THE EXPERIENCE HD,JP
PCSG00017,Dark Quest: Alliance,JP
PCSG00018,Touch My Katamari,JP
PCSG00019,Shinobido 2: Revenge of Zen,JP
PCSG00020,Zero Escape: Virtue's Last Reward,JP
PCSG00021,F1 2011,JP
PCSG00023,Army Corps of Hell,JP
PCSG00024,Monster Radar,JP
PCSG00025,Ragnarok Odyssey,JP
PCSG00026,Dream C Club Zero Portable,JP
PCSG00028,Let's try Bass Fishing FISH ON NEXT,JP
PCSG00029,Mahjong Fight Club: Shinsei Zenkoku Taisen Han,JP
PCSG00030,NAX Music Player,JP
PCSG00031,Pro Yakyuu Spirits 2012,JP
PCSG00032,Super Monkey Ball: Banana Splitz,JP
PCSG00033,Ninja Gaiden Sigma Plus,JP
PCSG00034,Ou to Maou to Shichinin no Himegimitachi: Shin Ousama Monogatari,JP
PCSG00035,Metal Gear Solid HD Edition,JP
PCSG00036,Assault Armies,JP
PCSG00037,Dokuro,JP
PCSG00038,Sumioni: Demon Arts,JP
PCSG00039,FIFA World Class Soccer,JP
PCSG00040,Kidou Senshi Gundam Seed Battle Destiny,JP
PCSG00041,Samurai & Dragons,JP
PCSG00042,Eiyuu Densetsu: Zero no Kiseki Evolution,JP
PCSG00043,Demon Gaze,JP
PCSG00044,Nikoli no Sudoku V: Shugyoku no 12 Puzzle,JP
PCSG00045,Puzzle by Nikoli V: Sudoku,JP
PCSG00046,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta (Online version),JP
PCSG00047,TOEIC Test: Jissen Tokkun,JP
PCSG00049,Silent Hill: Book of Memories,JP
PCSG00052,NextRev: Eibunpou Tettei Tokkun,JP
PCSG00056,NextRev: Gyouseishoshi Shiken,JP
PCSG00057,orgarhythm,JP
PCSG00060,Nikoli no Puzzle V: Kakuro,JP
PCSG00061,Puzzle by Nikoli V: Slitherlink,JP
PCSG00062,Time Travelers,JP
PCSG00063,Street Fighter X Tekken,JP
PCSG00064,Jikkyou Powerful Pro Yakyuu 2012,JP
PCSG00065,Moe Moe Daisensou * Gendaiban++,JP
PCSG00066,Guardian Hearts Online,JP
PCSG00067,Nikoli no Puzzle V: Heyawake,JP
PCSG00068,Nikoli no Puzzle V: Nurikabe,JP
PCSG00069,Super Hero Generation,JP
PCSG00070,DJMax Technika Tune,JP
PCSG00071,NextRev: Ouyou Jouhougijutsusha Shiken,JP
PCSG00072,NextRev: Kihonjouhou Gijutsusha Shiken,JP
PCSG00073,NextRev: IT Passport Shiken,JP
PCSG00074,Hatsune Miku -Project DIVA- f,JP
PCSG00076,Valhalla Knights 3,JP
PCSG00077,Danball Senki W Release,JP
PCSG00078,Picotto Knights,JP
PCSG00079,Assault Gunners,JP
PCSG00080,Metal Gear Solid 2: Sons of Liberty - HD Edition,JP
PCSG00081,Metal Gear Solid 3: Snake Eater - HD Edition,JP
PCSG00082,Nikoli no Puzzle V: Akari,JP
PCSG00083,Nikoli no Puzzle V: Masyu,JP
PCSG00084,Ginsei Shogi: Kyoutendo Toufuu Raijin,JP
PCSG00085,NextRev: FP Ginoukentei Shiken 2-Kyuu,JP
PCSG00086,NextRev: FP Ginoukentei Shiken 3-Kyuu,JP
PCSG00087,Tokushu Houdoubu,JP
PCSG00088,ELEDiVE,JP
PCSG00089,Octalide,JP
PCSG00090,Uni Uni Union,JP
PCSG00091,Mou Sou Suru Shika Nai,JP
PCSG00093,VOLT,JP
PCSG00094,Nikoli no Puzzle V: Yajilin,JP
PCSG00095,Nikoli no Puzzle V: Hashi o Kakero,JP
PCSG00096,Nikoli no Puzzle V: Shikaku ni Kire,JP
PCSG00097,Nikoli no Puzzle V: Number Link,JP
PCSG00098,Nikoli no Puzzle V: Hitori ni Shitekure,JP
PCSG00099,NextRev: Takken Shiken,JP
PCSG00100,NextRev: Jouhou Security Specialist Shiken,JP
PCSG00102,AKB1/149 Renai Sousenkyo,JP
PCSG00103,Earth Defense Force 2017 Portable,JP
PCSG00104,Jet Set Radio,JP
PCSG00105,Ys: Memories of Celceta,JP
PCSG00106,Need for Speed: Most Wanted,JP
PCSG00107,FIFA 13: World Class Soccer,JP
PCSG00109,NextRev: Shakai Fukushishi Shiken,JP
PCSG00111,NAtURAL DOCtRINE,JP
PCSG00113,Tottemo E Mahjong,JP
PCSG00116,Assassin's Creed III: Liberation,JP
PCSG00118,Suugaku Rikiou: Shokyuu Naka-1-Level,JP
PCSG00119,Suugaku Rikiou: Chuukyuu Naka-2-Level,JP
PCSG00120,Suugaku Rikiou: Joukyuu Naka-3-Level,JP
PCSG00121,NextRev: Kaigo Fukushishi Shiken,JP
PCSG00122,Fate/stay night [Realta Nua],JP
PCSG00123,Present for you,JP
PCSG00124,Monster Radar Plus,JP
PCSG00125,Tales of Hearts R,JP
PCSG00126,Gundam Breaker,JP
PCSG00127,Totori no Atelier Plus: Arland no Renkinjutsushi 2,JP
PCSG00128,Spy Hunter,JP
PCSG00129,Sakura-Sou no Pet na Kanojo,JP
PCSG00130,Malicious Rebirth,JP
PCSG00131,Guilty Gear XX Accent Core Plus R,JP
PCSG00132,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,JP
PCSG00133,Senran Kagura: Shinovi Versus,JP
PCSG00134,Jikkyou Powerful Pro Yakyuu 2012 Ketteiban,JP
PCSG00136,XBlaze Code: Embryo,JP
PCSG00137,Tenshi Tsuki no Shoujo,JP
PCSG00138,Aabs Animals,JP
PCSG00139,PhotoKano Kiss,JP
PCSG00140,Ragnarok Odyssey ACE,JP
PCSG00141,Phantasy Star Online 2,JP
PCSG00142,One Piece: Kaizoku Musou 2,JP
PCSG00143,NextRev: Chuushoukigyou Shindanshi Shiken 1,JP
PCSG00144,NextRev: Chuushoukigyou Shindanshi Shiken 2,JP
PCSG00145,Spelunker Collection,JP
PCSG00146,Steins,JP
PCSG00147,Steins,JP
PCSG00148,Monster Monpiece,JP
PCSG00149,WRC 3 - FIA World Rally Championship,JP
PCSG00150,Oboro Muramasa,JP
PCSG00151,Pro Yakyuu Spirits 2013,JP
PCSG00152,Getsuei Gakuen: kou,JP
PCSG00153,Hatsune Miku Project DIVA F Sync Tool,JP
PCSG00154,San Goku Shi 12,JP
PCSG00155,Naitei! Shuukatsu Kanzen Taisaku - ES - SPI - Mensetsu,JP
PCSG00157,Ninja Gaiden Sigma 2 Plus,JP
PCSG00158,NextRev: Sharoushi Shiken,JP
PCSG00159,Akiba's Trip 2: Undead & Undressed,JP
PCSG00160,Photo Kano Kiss AR,JP
PCSG00162,Haiyore! Nyaruko-San: Meijoushigatai Game no You na Mono,JP
PCSG00163,Tales of Hearts R: Infinite Evolve,JP
PCSG00164,Power Pro Stadium,JP
PCSG00167,Dead or Alive 5 Plus,JP
PCSG00168,Sorcery Saga: The Curse of the Great Curry God,JP
PCSG00169,Cure Mate Club,JP
PCSG00171,Meruru no Atelier Plus: Arland no Renkinjutsushi 3,JP
PCSG00174,NextRev: Eiken,JP
PCSG00175,TOEIC Test: Jissen Tokkun 2,JP
